Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1060.4569,16.9069,16.8362,0.0707,16.6634,0.4667,0.3510,0.1157,49.0187,16.6652,0.0035,1060.4569,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1077.3638,16.4956,16.4133,0.0823,16.2372,0.4420,0.3256,0.1164,48.7770,16.6412,0.2417,1077.3638,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1093.8594,18.8600,18.6655,0.1945,17.6002,1.7354,0.6094,1.1260,48.9226,16.6911,-0.1456,1093.8594,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1112.7194,16.0396,15.8572,0.1824,0.5839,15.9279,0.6631,15.2648,46.7537,16.6192,2.1689,1112.7194,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1128.7590,16.5856,16.4123,0.1733,0.5878,16.7236,0.8093,15.9143,47.3333,16.7351,-0.5796,1128.7590,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1145.3446,16.6830,16.4968,0.1862,2.6036,14.8555,0.6591,14.1964,47.4828,16.6414,-0.1495,1145.3446,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1162.0276,20.1553,19.9767,0.1786,3.0100,17.9274,0.5379,17.3895,47.4412,16.6765,0.0416,1162.0276,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1182.1829,13.4538,13.2216,0.2322,13.7315,0.6783,0.4250,0.2533,43.9624,16.6864,3.4788,1182.1829,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1195.6367,16.6617,16.4342,0.2275,2.7443,14.6166,0.6651,13.9515,47.1950,16.6535,-3.2326,1195.6367,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1212.2984,16.5256,16.3356,0.1900,2.6926,14.3378,0.5367,13.8011,47.1868,16.6734,0.0082,1212.2984,NA,NA,NA
