Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2456.3393,16.8878,16.8030,0.0848,16.9092,0.5298,0.5258,0.0040,49.5593,16.6608,-0.0666,2456.3393,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2473.2271,16.4460,16.3745,0.0715,16.4842,0.6600,0.6565,0.0035,49.3323,16.5752,0.2270,2473.2271,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2489.6731,16.8473,16.7695,0.0778,16.8604,0.6527,0.6491,0.0036,49.4615,16.7083,-0.1292,2489.6731,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2506.5204,16.5786,16.5003,0.0783,16.6180,0.6511,0.6477,0.0034,49.3225,16.6682,0.1390,2506.5204,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2523.0990,16.6016,16.5348,0.0668,16.6449,0.6447,0.6410,0.0037,49.4121,16.7099,-0.0896,2523.0990,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2539.7006,16.6040,16.5396,0.0644,16.6511,0.6334,0.6162,0.0172,49.5204,16.6670,-0.1083,2539.7006,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2556.3046,16.7398,16.6624,0.0774,16.8417,0.5549,0.5506,0.0043,49.5834,16.5961,-0.0630,2556.3046,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2573.0444,16.6937,16.6117,0.0820,16.7131,0.6229,0.6195,0.0034,49.4397,16.6637,0.1437,2573.0444,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2589.7381,16.8275,16.7507,0.0768,16.8492,0.6380,0.6343,0.0037,49.4097,16.6403,0.0300,2589.7381,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2606.5656,16.4766,16.4023,0.0743,16.4973,0.6150,0.6113,0.0037,49.2225,16.7076,0.1872,2606.5656,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2623.0422,16.6944,16.6214,0.0730,16.6990,0.6421,0.6387,0.0034,49.4535,16.6674,-0.2310,2623.0422,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2639.7366,16.6230,16.5491,0.0739,16.6447,0.6146,0.6111,0.0035,49.4265,16.6600,0.0270,2639.7366,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2656.3596,16.6987,16.6218,0.0769,16.7131,0.6799,0.6765,0.0034,49.4635,16.6552,-0.0370,2656.3596,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2673.0583,16.6393,16.5729,0.0664,16.6929,0.6124,0.6086,0.0038,49.4200,16.6718,0.0435,2673.0583,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2689.6976,16.6593,16.5752,0.0841,16.6741,0.5646,0.5479,0.0167,49.4525,16.6432,-0.0325,2689.6976,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2706.3569,16.5964,16.5358,0.0606,16.6365,0.6316,0.6281,0.0035,49.4364,16.7543,0.0161,2706.3569,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2722.9533,16.8134,16.7429,0.0705,16.8304,0.6452,0.6417,0.0035,49.5943,16.6461,-0.1579,2722.9533,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2739.7667,16.6188,16.5349,0.0839,16.6403,0.6567,0.6531,0.0036,49.4270,16.6546,0.1673,2739.7667,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2756.3855,16.7578,16.6804,0.0774,17.3415,0.9404,0.9372,0.0032,49.4628,16.6448,-0.0358,2756.3855,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2773.1433,16.6895,16.6265,0.0630,16.7012,0.7661,0.7411,0.0250,49.3498,16.6547,0.1130,2773.1433,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2789.8328,16.5765,16.4962,0.0803,16.5942,0.6465,0.6430,0.0035,49.3150,16.7074,0.0348,2789.8328,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2806.4093,16.6710,16.5454,0.1256,16.6706,0.6462,0.5877,0.0585,49.4459,16.6016,-0.1309,2806.4093,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2823.0803,16.7097,16.6354,0.0743,16.8033,0.6640,0.6603,0.0037,49.3765,16.7294,0.0694,2823.0803,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2839.7900,16.6155,16.5338,0.0817,16.6187,0.6660,0.6660,0.0000,49.3962,16.6953,-0.0197,2839.7900,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2856.4055,16.6973,16.6177,0.0796,0.6692,16.7591,0.7218,16.0373,49.4760,16.5892,-0.0798,2856.4055,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2873.1028,16.5977,16.5190,0.0787,16.6164,0.6876,0.6840,0.0036,49.3679,16.6491,0.1081,2873.1028,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2889.7005,16.8492,16.7710,0.0782,16.8970,0.6878,0.6852,0.0026,49.4193,16.6906,-0.0514,2889.7005,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2906.5497,16.4950,16.4123,0.0827,16.5141,0.7112,0.7078,0.0034,49.2607,16.6275,0.1586,2906.5497,NA,NA,NA
